country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,PM2.5,133,204,165
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,CO,28,52,43
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,OZONE,8,34,21
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-02-2026 12:00:00",30.943887,76.801991,PM2.5,68,253,145
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-02-2026 12:00:00",30.943887,76.801991,SO2,27,116,58
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-02-2026 12:00:00",30.943887,76.801991,CO,46,82,66
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","14-02-2026 12:00:00",34.031606,75.009712,SO2,2,2,2
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-02-2026 12:00:00",34.06313,74.96017,NO2,13,32,21
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","14-02-2026 12:00:00",34.066206,74.819820,OZONE,1,2,1
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-02-2026 12:00:00",10.073232,76.302765,PM2.5,85,253,132
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-02-2026 12:00:00",10.073232,76.302765,PM10,66,114,83
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,PM2.5,79,91,85
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,NO2,15,16,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,CO,21,24,22
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","14-02-2026 12:00:00",8.8787,76.6073,OZONE,30,37,32
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,PM2.5,42,211,132
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,PM10,37,104,77
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,SO2,1,29,11
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.5149093,76.9435879,CO,7,37,10
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","14-02-2026 12:00:00",29.140560,75.744941,OZONE,13,125,47
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-02-2026 12:00:00",29.8006,76.4155,PM2.5,60,120,83
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","14-02-2026 12:00:00",29.8006,76.4155,CO,12,59,32
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","14-02-2026 12:00:00",29.966942,76.875879,NO2,17,22,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","14-02-2026 12:00:00",29.966942,76.875879,NH3,5,5,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","14-02-2026 12:00:00",27.9002,76.9938,PM2.5,48,301,164
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","14-02-2026 12:00:00",27.9002,76.9938,PM10,54,185,127
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-02-2026 12:00:00",28.360699,76.936090,CO,14,80,35
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-02-2026 12:00:00",28.360699,76.936090,OZONE,3,17,8
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,PM2.5,48,84,61
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","14-02-2026 12:00:00",13.328028,75.797056,SO2,2,9,6
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-02-2026 12:00:00",15.459706,75.008381,SO2,12,12,12
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-02-2026 12:00:00",15.3714823,75.1160168,PM2.5,36,53,44
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,PM10,23,79,59
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,NO2,12,21,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-02-2026 12:00:00",12.415911,75.735050,SO2,7,7,7
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-02-2026 12:00:00",23.80569,86.44268,OZONE,1,22,4
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-02-2026 12:00:00",12.9135218,77.5950804,OZONE,22,23,23
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-02-2026 12:00:00",12.9352049,77.6814488,PM2.5,49,311,97
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,PM10,65,123,97
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-02-2026 12:00:00",12.9756843,77.5660749,PM10,100,102,101
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-02-2026 12:00:00",12.9756843,77.5660749,CO,72,78,75
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,NO2,39,61,51
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,NH3,2,3,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,SO2,13,20,15
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,NO2,21,23,22
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,PM2.5,71,500,185
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,OZONE,23,23,23
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","14-02-2026 12:00:00",16.802639,75.722694,OZONE,16,17,16
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-02-2026 12:00:00",13.0246342,77.5080115,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-02-2026 12:00:00",12.917348,77.622813,SO2,8,14,11
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-02-2026 12:00:00",11.55358,76.55521,PM10,38,56,46
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-02-2026 12:00:00",11.55358,76.55521,NO2,23,35,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-02-2026 12:00:00",11.55358,76.55521,SO2,3,7,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-02-2026 12:00:00",11.55358,76.55521,OZONE,21,49,26
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-02-2026 12:00:00",13.029152,77.585901,OZONE,4,9,7
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-02-2026 12:00:00",12.920984,77.584908,PM2.5,21,43,33
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-02-2026 12:00:00",12.920984,77.584908,SO2,1,22,9
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-02-2026 12:00:00",12.7816279,77.6299145,PM10,44,105,82
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",13.003872,77.664217,NH3,5,5,5
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","14-02-2026 12:00:00",28.060249,76.113115,NO2,50,84,62
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","14-02-2026 12:00:00",28.060249,76.113115,SO2,3,5,4
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-02-2026 12:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-02-2026 12:00:00",28.1485564,77.3320667,SO2,13,129,19
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-02-2026 12:00:00",26.203442,78.193251,CO,14,104,34
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-02-2026 12:00:00",26.203442,78.193251,OZONE,16,71,25
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-02-2026 12:00:00",26.259242,78.216432,SO2,8,25,13
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-02-2026 12:00:00",26.200388,78.147714,NH3,4,4,4
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-02-2026 12:00:00",26.200388,78.147714,SO2,6,11,9
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,SO2,2,8,4
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-02-2026 12:00:00",22.4310,75.5213,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-02-2026 12:00:00",22.7524,75.8872,PM2.5,58,312,158
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-02-2026 12:00:00",22.7524,75.8872,PM10,41,500,128
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-02-2026 12:00:00",22.6780,75.8559,NH3,1,3,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,SO2,8,34,13
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,CO,14,42,26
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,PM10,59,166,107
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,NO2,22,127,65
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,NH3,3,5,4
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,PM10,92,146,115
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,SO2,7,26,16
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,NO2,16,37,28
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,NH3,3,10,6
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-02-2026 12:00:00",19.16485,73.23409,OZONE,11,84,20
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,PM10,NA,NA,NA
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,NH3,4,8,6
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-02-2026 12:00:00",23.50016,80.23284,SO2,15,57,41
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-02-2026 12:00:00",23.108440,77.511428,NO2,62,151,114
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-02-2026 12:00:00",23.108440,77.511428,OZONE,18,84,29
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-02-2026 12:00:00",22.624758,75.675238,PM2.5,92,352,245
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,PM10,73,124,92
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,NO2,11,73,24
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,CO,24,79,32
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,SO2,3,16,9
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","14-02-2026 12:00:00",23.81748678,79.446246,PM10,8,26,20
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-02-2026 12:00:00",22.9682591,76.064118,PM10,101,152,120
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-02-2026 12:00:00",22.9682591,76.064118,OZONE,1,16,3
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-02-2026 12:00:00",26.203442,78.193251,PM10,58,155,116
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-02-2026 12:00:00",23.8640158,78.80289321,CO,16,26,20
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,SO2,5,46,13
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-02-2026 12:00:00",19.10122,74.73339,NH3,5,7,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-02-2026 12:00:00",19.10122,74.73339,CO,26,120,77
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,PM2.5,80,107,90
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,NO2,16,52,35
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,SO2,3,14,9
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,CO,18,70,60
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-02-2026 12:00:00",19.962900,79.298714,PM2.5,47,180,72
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-02-2026 12:00:00",19.9775302,79.2337086,PM2.5,67,313,165
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-02-2026 12:00:00",19.9775302,79.2337086,OZONE,17,19,18
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-02-2026 12:00:00",21.001264,75.565602,PM10,69,240,105
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-02-2026 12:00:00",21.001264,75.565602,SO2,2,16,7
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-02-2026 12:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-02-2026 12:00:00",19.854616,75.905894,OZONE,44,61,49
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","14-02-2026 12:00:00",19.192056,72.9585188,OZONE,9,84,19
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-02-2026 12:00:00",22.6780,75.8559,OZONE,6,10,7
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,PM10,102,208,140
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,NO2,21,45,28
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-02-2026 12:00:00",23.218135,79.957770,CO,30,113,60
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-02-2026 12:00:00",18.39963,76.57452,NH3,5,20,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-02-2026 12:00:00",18.39963,76.57452,SO2,4,14,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-02-2026 12:00:00",20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-02-2026 12:00:00",20.555712,74.529236,SO2,20,57,37
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","14-02-2026 12:00:00",19.950220,73.731480,SO2,17,27,20
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","14-02-2026 12:00:00",19.950220,73.731480,CO,28,32,30
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","14-02-2026 12:00:00",19.950220,73.731480,OZONE,14,67,30
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,PM2.5,54,140,77
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,PM10,67,138,95
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,NO2,5,42,18
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,NH3,3,9,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-02-2026 12:00:00",19.9591346,73.7788008,CO,15,84,55
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.090337,73.014232,OZONE,2,85,11
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.1135051,73.008978,PM2.5,51,77,62
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.1135051,73.008978,NH3,1,2,1
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.1135051,73.008978,SO2,19,21,20
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.008751,73.016620,NH3,4,4,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.205800,72.868200,PM2.5,12,55,33
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.205800,72.868200,PM10,69,164,115
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-02-2026 12:00:00",19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-02-2026 12:00:00",19.215859,72.831718,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-02-2026 12:00:00",19.215859,72.831718,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-02-2026 12:00:00",19.0632143,72.8456324,NO2,3,76,42
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-02-2026 12:00:00",19.1653323,72.922099,SO2,6,20,12
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-02-2026 12:00:00",19.0863,72.8888,PM10,102,152,118
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-02-2026 12:00:00",19.0863,72.8888,NO2,6,11,8
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","14-02-2026 12:00:00",19.19709,72.82204,PM2.5,67,137,94
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-02-2026 12:00:00",19.296481,72.840923,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-02-2026 12:00:00",19.053536,72.84643,PM10,109,191,143
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-02-2026 12:00:00",19.053536,72.84643,NH3,9,68,29
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-02-2026 12:00:00",19.065931,72.862131,PM2.5,72,175,132
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-02-2026 12:00:00",19.065931,72.862131,NO2,31,106,74
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-02-2026 12:00:00",19.23241,72.86895,PM2.5,65,156,94
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-02-2026 12:00:00",19.23241,72.86895,NO2,26,83,49
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.2243333,72.8658113,PM10,45,96,66
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.2243333,72.8658113,SO2,15,19,17
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","14-02-2026 12:00:00",19.19709,72.82204,NO2,40,116,80
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","14-02-2026 12:00:00",19.19709,72.82204,NH3,7,27,13
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-02-2026 12:00:00",18.96702,72.84214,NH3,12,20,14
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","14-02-2026 12:00:00",18.96702,72.84214,SO2,16,33,21
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","14-02-2026 12:00:00",19.1750,72.9419,PM2.5,63,126,82
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-02-2026 12:00:00",18.897756,72.813320,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-02-2026 12:00:00",18.897756,72.813320,PM10,102,192,155
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-02-2026 12:00:00",18.897756,72.813320,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-02-2026 12:00:00",18.897756,72.813320,NH3,13,40,24
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","14-02-2026 12:00:00",19.137500,72.915056,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0575752,73.0151367,NO2,14,14,14
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,PM2.5,46,102,75
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,CO,17,91,45
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,NO2,12,31,16
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,CO,6,14,12
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.63673,73.82487,PM10,88,156,122
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","14-02-2026 12:00:00",19.000083,72.813993,CO,27,78,56
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-02-2026 12:00:00",19.047000,72.874600,NO2,32,35,33
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","14-02-2026 12:00:00",19.047000,72.874600,CO,9,16,14
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,NO2,11,11,11
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,SO2,47,51,49
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,CO,24,26,25
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-02-2026 12:00:00",21.121801,79.04952,NO2,18,124,44
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-02-2026 12:00:00",19.0364585,72.8954371,PM2.5,64,103,84
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","14-02-2026 12:00:00",19.0364585,72.8954371,PM10,96,131,114
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-02-2026 12:00:00",19.10078,72.87462,PM2.5,86,301,136
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","14-02-2026 12:00:00",18.910000,72.820000,CO,62,73,70
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","14-02-2026 12:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-02-2026 12:00:00",21.14472,79.107595,OZONE,5,58,8
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-02-2026 12:00:00",21.143383,79.048912,PM2.5,180,300,227
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-02-2026 12:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,PM10,78,135,116
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-02-2026 12:00:00",19.083694,72.920967,PM2.5,84,169,117
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-02-2026 12:00:00",22.1166054,85.3945546,PM2.5,62,302,147
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-02-2026 12:00:00",22.1166054,85.3945546,CO,25,100,44
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-02-2026 12:00:00",21.941841,86.728318,NH3,2,5,3
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-02-2026 12:00:00",21.941841,86.728318,CO,31,80,35
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","14-02-2026 12:00:00",20.240790,85.836784,OZONE,42,201,73
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","14-02-2026 12:00:00",20.34652,85.81630,NH3,5,9,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","14-02-2026 12:00:00",20.34652,85.81630,OZONE,8,143,40
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-02-2026 12:00:00",22.06156703,85.47409613,PM10,71,250,139
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-02-2026 12:00:00",22.06156703,85.47409613,NO2,10,12,11
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","14-02-2026 12:00:00",22.265816,86.174829,NH3,1,1,1
